,adult,id,original_language,popularity,revenue,runtime,status,video,vote_average,vote_count,genreset,prod_comp,prod_countries,status_int,lang_int
5142,0,56401,en,13.504065,253899.0,105.0,Released,0,7.3,42.0,['Drama'],"['Mr. Tamborine Man', 'Essential Pictures']",['United States of America'],1,13
5143,0,39254,en,19.265552,299268508.0,127.0,Released,0,6.6,2749.0,"['Action', 'Science Fiction', 'Drama']","['DreamWorks SKG', '21 Laps Entertainment', 'Reliance Entertainment', 'Touchstone Pictures', 'ImageMovers', 'Angry Films', 'Revolution Sun Studios', 'Kontsept Film Company', 'Wardour Street Pictures']","['India', 'United States of America']",1,13
5144,0,67273,en,2.564695,386749.0,89.0,Released,0,7.7,15.0,['Documentary'],['Back Allie Productions'],['United States of America'],1,13
5145,0,68817,en,6.162257,63543328.0,113.0,Released,0,6.4,438.0,"['Drama', 'Music', 'Romance']","['Dylan Sellers Productions', 'Weston Pictures', 'Zadan / Meron Productions']",['United States of America'],1,13
5146,0,60935,en,10.169411,28128670.0,103.0,Released,0,6.0,876.0,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']","['Universal Pictures', 'Strike Entertainment', 'Morgan Creek Productions']","['United States of America', 'Canada']",1,13
5147,0,59437,en,2.114833,63931.0,100.0,Released,0,6.1,29.0,['Drama'],"['First Point Entertainment', 'Braeburn Entertainment']",['United States of America'],1,13
5148,0,76543,en,4.548774,22321.0,93.0,Released,0,7.3,124.0,"['Drama', 'Romance']","['WarpX', 'Inflammable Films']",['United Kingdom'],1,13
5149,0,50837,en,7.665011,3538446.0,101.0,Released,0,6.7,278.0,"['Drama', 'Thriller']","['Cunningham & Maybach Films', 'FilmHaven Entertainment', 'BorderLine Films', 'This Is That Productions']",['United States of America'],1,13
5150,0,71859,en,5.325574,6038942.0,112.0,Released,0,7.4,687.0,"['Drama', 'Thriller']","['BBC Films', 'Oscilloscope Laboratories']","['United Kingdom', 'United States of America']",1,13
5151,0,52451,en,6.303466,132274484.0,110.0,Released,0,5.6,945.0,"['Adventure', 'Action', 'Thriller']","['Impact Pictures', 'Studio Babelsberg', 'Nouvelles Éditions de Films (NEF)', 'New Legacy', 'Constantin Film Produktion']","['United States of America', 'Germany', 'France', 'United Kingdom']",1,13
5152,0,49530,en,10.324613,173930596.0,109.0,Released,0,6.7,3512.0,"['Action', 'Thriller', 'Science Fiction']","['Regency Enterprises', 'Strike Entertainment', 'New Regency Pictures']",['United States of America'],1,13
5153,0,44754,en,5.113573,46495.0,149.0,Released,0,6.1,86.0,['Drama'],"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Mirage Enterprises', 'Gilbert Films']",['United States of America'],1,13
5154,0,72113,en,8.844835,27603069.0,80.0,Released,0,7.0,760.0,"['Comedy', 'Drama']","['Wild Bunch', 'Zanagar Films', 'Canal+', 'Constantin Film Produktion', 'CinéCinéma', 'Versátil Cinema', 'SBS Productions', 'Polski Instytut Sztuki Filmowej', 'France Télévisions', 'France 2 Cinéma', 'SPI Film Studio']","['Spain', 'France', 'Germany', 'Poland']",1,13
5155,0,50839,en,8.340757,19504039.0,107.0,Released,0,6.7,531.0,"['Thriller', 'Drama']","['Benaroya Pictures', 'Before the Door Pictures', 'Washington Square Films', 'Untitled Entertainment']",['United States of America'],1,13
5156,0,72571,en,10.996308,205703818.0,83.0,Released,0,5.9,685.0,['Horror'],"['Paramount Pictures', 'Blumhouse Productions', 'Room 101', 'Solana Films']",['United States of America'],1,13
5157,0,72432,en,4.363087,68945.0,100.0,Released,0,6.5,119.0,"['Drama', 'Mystery']",['Cherry Sky Films'],['United States of America'],1,13
5158,0,71157,fr,8.98296,20374201.0,127.0,Released,0,7.9,292.0,['Drama'],"['Les Productions du Trésor', 'Mars Film Corporation', 'Chaocorp', 'Shortcom']",['France'],1,17
5159,0,45156,en,7.174869,1296937.0,106.0,Released,0,6.2,205.0,"['Comedy', 'Drama', 'Romance']","['Davis Entertainment', 'The Film Department', 'MJW Films']",['United States of America'],1,13
5160,0,58233,en,10.668658,160078586.0,101.0,Released,0,6.0,1026.0,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']",['Universal Pictures'],"['United Kingdom', 'Hong Kong', 'China']",1,13
5161,0,59965,en,10.512109,82087155.0,106.0,Released,0,5.6,987.0,"['Thriller', 'Action', 'Mystery']","['Lions Gate Films', 'Vertigo Entertainment', 'Gotham Group', 'Tailor Made', 'Mango Farms', 'Quick Six Entertainment']",['United States of America'],1,13
5162,0,53487,en,10.710831,11790979.0,118.0,Released,0,6.7,275.0,['Drama'],"['ARP Sélection', 'Lucky Red', 'Indigo Film', 'Medusa Film', 'France 2 Cinéma']","['Italy', 'France', 'Ireland', 'Austria']",1,13
5163,0,76025,en,11.72049,17693675.0,100.0,Released,0,7.0,897.0,['Drama'],"['HanWay Films', 'UK Film Council', 'Alliance Films', 'See-Saw Films', 'Film4', 'Lipsync Productions']",['United Kingdom'],1,13
5164,0,63492,en,6.958086,30426096.0,106.0,Released,0,6.2,689.0,"['Comedy', 'Romance']","['Regency Enterprises', 'Contrafilm', 'New Regency Pictures']",['United States of America'],1,13
5165,0,69668,en,9.995617,38502340.0,84.0,Released,0,5.8,401.0,"['Drama', 'Thriller', 'Mystery']","['Cliffjack Motion Pictures', 'Morgan Creek Productions']","['Canada', 'United States of America']",1,13
5166,0,70670,en,9.070215,15699707.0,100.0,Released,0,7.2,404.0,"['Thriller', 'Crime']","['Nordisk Film', 'Yellow Bird Films', 'Friland Produksjon', 'ARD Degeto Film']","['Germany', 'Norway']",1,13
5167,0,32909,zh,2.977779,13380561.0,115.0,Released,0,6.9,43.0,"['Adventure', 'Drama', 'Action']",['Starlight International Media'],['China'],1,46
5168,0,45610,en,5.87767,2527904.0,129.0,Released,0,6.4,292.0,"['Action', 'Thriller', 'Crime']","['Mpower Pictures', 'Relativity Media', '1984 Private Defense Contractors', 'Virgin Produced', 'Moonlighting Films', 'Apparatus Productions', 'GG Filmz', 'ITS Capital', 'Merlina Entertainment', 'MGP Productions', 'Safady Entertainment']",['United States of America'],1,13
5169,0,61891,en,13.413895,15395087.0,130.0,Released,0,6.3,291.0,"['Drama', 'History', 'Thriller']","['Columbia Pictures', 'Centropolis Entertainment']","['United Kingdom', 'Germany']",1,13
5170,0,46934,en,2.611337,850994.0,121.0,Released,0,6.0,52.0,"['Comedy', 'Crime', 'Drama']","['Kanzaman', 'Prescience', 'Lipsync Productions', 'Independent']","['Spain', 'United Kingdom']",1,13
5171,0,59108,en,7.762917,152930623.0,104.0,Released,0,5.8,945.0,"['Action', 'Comedy']","['Universal Pictures', 'Image Entertainment', 'Relativity Media', 'Rat Entertainment']",['United States of America'],1,13
5172,0,88794,en,9.529382,84606030.0,137.0,Released,0,6.0,766.0,"['Drama', 'Crime', 'History']","['Imagine Entertainment', 'Malpaso Productions', 'Wintergreen Productions']",['United States of America'],1,13
5173,0,73499,en,5.498819,3696232.0,98.0,Released,0,5.8,226.0,"['Action', 'Drama', 'Crime']","['Industry Entertainment', 'Imagenation Abu Dhabi FZ', 'Hyde Park Entertainment', 'Agent Two', 'Brandt/Haas Productions']",['United States of America'],1,13
5174,0,17578,en,19.201504,371940071.0,107.0,Released,0,6.7,2095.0,"['Adventure', 'Animation', 'Mystery']","['Paramount Pictures', 'Columbia Pictures', 'WingNut Films', 'Amblin Entertainment', 'Nickelodeon Movies', 'Kennedy/Marshall Company, The', 'Hemisphere Media Capital']","['New Zealand', 'United States of America']",1,13
5175,0,44826,en,14.046164,185770160.0,126.0,Released,0,7.0,2197.0,"['Adventure', 'Drama', 'Family']","['Paramount Pictures', 'Infinitum Nihil', 'GK Films']","['France', 'United States of America', 'United Kingdom']",1,13
5176,0,50875,en,1.137468,841733.0,109.0,Post Production,0,5.3,14.0,"['Drama', 'Thriller']",[],['United States of America'],0,13
5177,0,70578,en,9.540381,9612469.0,91.0,Released,0,5.4,333.0,"['Crime', 'Drama', 'Thriller']","['Nu Image Films', 'Winkler Films', 'Millennium Films']",['United States of America'],1,13
5178,0,37958,en,10.363671,226904017.0,110.0,Released,0,5.7,898.0,"['Fantasy', 'Action', 'Drama']","['Virgin Produced', 'Mark Canton Productions']",['United States of America'],1,13
5179,0,71880,en,6.620033,149673788.0,91.0,Released,0,4.0,619.0,['Comedy'],"['Columbia Pictures', 'Happy Madison Productions', 'Broken Road Productions']",['United States of America'],1,13
5180,0,62630,en,6.681211,5728213.0,109.0,Released,0,6.5,208.0,"['Drama', 'Action', 'Thriller', 'Crime', 'War']","['Corrino Media Corporation', 'Corsan', 'Staccato Films']","['Netherlands', 'Belgium']",1,13
5181,0,70586,en,4.850968,2128186.0,85.0,Released,0,4.7,150.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Grindstone Entertainment Group', 'Cheetah Vision', 'Paradox Entertainment', 'Gunny Entertainment', 'Emmett/Furla Films', 'Hedge Fund Film Partners']",['United States of America'],1,13
5182,0,51994,en,3.674758,1126525.0,98.0,Released,0,5.8,82.0,"['Drama', 'Romance']","['UK Film Council', 'Film4', 'Camberwell / Fly Films']","['United Kingdom', 'United States of America']",1,13
5183,0,53328,en,0.07821,90425.0,95.0,Post Production,0,9.0,2.0,['Documentary'],['Falco'],['United States of America'],0,13
5184,0,60422,en,3.496577,355688.0,119.0,Released,0,6.2,37.0,"['Comedy', 'Drama']",['Filmula'],['United States of America'],1,13
5185,0,55292,cn,5.311245,33662874.0,131.0,Released,0,6.5,102.0,"['Action', 'Drama']","['Emperor Motion Pictures', 'China Film Group Corporation (CFGC)']","['China', 'Hong Kong']",1,8
5186,0,9364,en,5.276685,100915.0,129.0,Released,0,6.0,75.0,"['Drama', 'Romance']","['Ecosse Films', 'Oscilloscope Laboratories', 'Film4']",['United Kingdom'],1,13
5187,0,65057,en,11.794753,177243185.0,115.0,Released,0,6.7,956.0,"['Comedy', 'Drama']","['Fox Searchlight Pictures', 'Dune Entertainment', 'Ad Hominem Enterprises']",['United States of America'],1,13
5188,0,60420,en,8.002786,3542353.0,90.0,Released,0,6.5,386.0,"['Drama', 'Romance']","['Paramount Vantage', 'Andrea Sperling Productions', 'Indian Paintbrush', 'Super Crispy Entertainment', 'Ascension Productions']",['United States of America'],1,13
5189,0,64328,en,10.214369,165184237.0,103.0,Released,0,6.5,509.0,"['Comedy', 'Family', 'Music']",['Walt Disney Pictures'],['United States of America'],1,13
5190,0,50619,en,25.9725,712171856.0,117.0,Released,0,5.8,2622.0,"['Adventure', 'Fantasy', 'Romance']","['Summit Entertainment', 'Sunswept Entertainment', 'Total Entertainment', 'TSBD Canada Productions', 'Zohar International', 'Temple Hill Entertainment', 'TSBD Louisiana', 'TSBD Productions']",['United States of America'],1,13
5191,0,57212,en,8.166363,177584879.0,146.0,Released,0,7.0,1016.0,"['Drama', 'War']","['DreamWorks SKG', 'Amblin Entertainment', 'Reliance Entertainment', 'Kennedy/Marshall Company, The', 'Touchstone Pictures']",['United States of America'],1,13
5192,0,23514,en,10.110504,24000000.0,120.0,Released,0,5.6,391.0,"['Drama', 'Comedy']","['FilmEngine', 'Infinitum Nihil', 'GK Films']",['United States of America'],1,13
5193,0,75900,en,12.203066,35057696.0,99.0,Released,0,6.6,418.0,['Drama'],"['BBC Films', 'The Weinstein Company', 'UK Film Council', 'Lip Sync Post', 'Trademark Films']",['United Kingdom'],1,13
5194,0,79120,en,4.727171,484592.0,96.0,Released,0,7.5,164.0,"['Drama', 'Romance']","['EM Media', 'The Bureau', 'Glendale Picture Company', 'Synchronicity Films']",['United Kingdom'],1,13
5195,0,70590,hi,2.07741,25034000.0,143.0,Released,0,7.0,33.0,"['Drama', 'Action', 'Crime']",['Reliance Entertainment'],['India'],1,19
5196,0,20002,hi,1.970481,9400000.0,149.0,Released,0,5.3,13.0,"['Action', 'Adventure', 'Comedy', 'Drama']",['Warner Bros.'],['India'],1,19
5197,0,38336,ru,2.587727,16810383.0,130.0,Released,0,6.2,25.0,"['Drama', 'Romance']",['Central Partnership'],['Russia'],1,36
5198,0,53457,fr,6.091224,17511906.0,111.0,Released,0,7.2,200.0,"['Drama', 'War']","['France 2 Cinéma', 'Studio 37', 'Canal+', 'TPS Star', 'France Télévision', 'TF1 Droits Audiovisuels', 'Région Ile-de-France', 'Hugo Productions', 'A Plus Image']",['France'],1,17
5199,0,47226,fr,0.35233,7406.0,91.0,Released,0,4.0,7.0,"['Drama', 'Music']","['Arte France Cinéma', 'Duo Films']","['Mauritania', 'France']",1,17
5200,0,57431,en,13.105682,34942188.0,81.0,Released,0,5.4,330.0,['Comedy'],"['Twentieth Century Fox Film Corporation', 'Michael De Luca Productions', 'Rough House Pictures']",['United States of America'],1,13
5201,0,64685,en,7.82605,55247881.0,129.0,Released,0,6.9,726.0,['Drama'],"['Paramount Pictures', 'Scott Rudin Productions', 'Warner Bros.']",['United States of America'],1,13
5202,0,91367,en,0.216307,29110.0,103.0,Released,0,7.5,4.0,['Documentary'],[],['United States of America'],1,13
5203,0,75622,en,5.874878,972512.0,108.0,Released,0,5.3,135.0,"['Crime', 'Drama']","['Lightstream Pictures', 'Waypoint Entertainment', 'TheThird Mind Pictures', 'Amalgam Features']",['United States of America'],1,13
5204,0,65759,en,9.141045,150406466.0,100.0,Released,0,5.8,381.0,"['Animation', 'Comedy', 'Family']","['Village Roadshow Pictures', 'Warner Bros.', 'Dr D Studios', 'Kennedy Miller Mitchell']",['Australia'],1,13
5205,0,56601,en,1.830829,3878993.0,118.0,Released,0,6.3,31.0,"['Drama', 'Family']","['HighRoad Entertainment', 'Prelude Pictures', 'Lone Runner Entertainment', 'Kenio Films', 'Perfect Game, The']",['United States of America'],1,13
5206,0,62046,en,8.132748,3142154.0,87.0,Released,0,6.2,261.0,"['Mystery', 'Comedy', 'Crime']","['Rising Star', 'The Safran Company', 'Foresight Unlimited', 'Shifting Gears Entertainment']","['Germany', 'United States of America']",1,13
5207,0,70074,en,8.26008,9489829.0,92.0,Released,0,5.2,490.0,"['Action', 'Crime', 'Thriller']","['Dark Castle Entertainment', 'After Dark Films', 'IM Global', 'Automatik Entertainment', 'Silver Reel', 'EMJAG Productions', 'Millar Gough Ink', 'Headshot Films']","['Switzerland', 'United States of America']",1,13
5208,0,76163,en,14.881566,312573423.0,103.0,Released,0,6.1,2940.0,"['Action', 'Adventure', 'Thriller']","['Nu Image Films', 'Millennium Films']",['United States of America'],1,13
5209,0,43546,en,0.789574,6892000.0,101.0,Released,0,7.0,4.0,"['Comedy', 'Music']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1,13
5210,0,70160,en,20.031667,691210692.0,142.0,Released,0,6.9,9634.0,"['Science Fiction', 'Adventure', 'Fantasy']","['Lionsgate', 'Color Force']",['United States of America'],1,13
5211,0,49026,en,20.58258,1084939099.0,165.0,Released,0,7.6,9263.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy']",['United States of America'],1,13
5212,0,49040,en,14.89499,276572938.0,120.0,Released,0,6.0,2683.0,"['Action', 'Thriller']","['Universal Pictures', 'Dentsu', 'Relativity Media', 'Kennedy/Marshall Company, The', 'Captivate Entertainment']",['United States of America'],1,13
5213,0,58574,en,18.695329,334615000.0,129.0,Released,0,7.0,3971.0,"['Adventure', 'Action', 'Crime', 'Mystery']","['Village Roadshow Pictures', 'Silver Pictures', 'Lin Pictures', 'Warner Bros.', 'Wigram Productions']",['United States of America'],1,13
5214,0,66150,en,4.955542,225861.0,95.0,Released,0,7.3,84.0,['Documentary'],"['Scott Free Productions', 'YouTube', 'LG']","['United Kingdom', 'United States of America']",1,13
5215,0,101173,en,6.914615,1072602.0,123.0,Released,0,5.9,133.0,"['Drama', 'Thriller']","['BBC Films', 'Synchronistic Pictures', 'Icon Entertainment International', 'Lipsync Productions', 'Atlantic Swiss Productions', 'Hermetof Pictures', 'Magna Films', 'Kalkronkie', 'Artemis Films', 'Lonely Dragon', 'Magnolia Mae Films']","['Italy', 'Serbia and Montenegro', 'United States of America']",1,13
5216,0,57157,en,6.142913,22939027.0,94.0,Released,0,5.6,368.0,"['Comedy', 'Drama']","['Paramount Pictures', 'Denver and Delilah Productions', 'Indian Paintbrush']",['United States of America'],1,13
5217,0,62838,en,6.948818,142044638.0,118.0,Released,0,5.7,744.0,"['Comedy', 'Romance']",['New Line Cinema'],['United States of America'],1,13
5218,0,56292,en,14.25843,694713380.0,133.0,Released,0,6.8,4026.0,"['Action', 'Thriller', 'Adventure']","['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'TC Productions', 'Revolution Sun Studios', 'Kontsept Film Company']","['Czech Republic', 'United States of America', 'United Arab Emirates']",1,13
5219,0,74465,en,10.563152,120081841.0,124.0,Released,0,6.5,928.0,"['Drama', 'Comedy', 'Family']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Vinyl Films', 'LBI Entertainment']",['United States of America'],1,13
5220,0,65754,en,8.907829,232617430.0,158.0,Released,0,7.2,2479.0,"['Thriller', 'Crime', 'Mystery', 'Drama']","['Columbia Pictures', 'Scott Rudin Productions', 'Film Rites', 'Metro-Goldwyn-Mayer (MGM)', 'Yellow Bird', 'Ground Control']","['Norway', 'Sweden', 'United States of America']",1,13
5221,0,71469,en,8.127392,64626786.0,89.0,Released,0,4.8,474.0,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['Summit Entertainment', 'Regency Enterprises', 'Bazelevs Production', 'The Jacobson Company', 'New Regency Pictures']","['United States of America', 'Russia']",1,13
5222,0,45320,en,0.535931,11000.0,88.0,Released,0,7.3,3.0,['Documentary'],[],['United States of America'],1,13
5223,0,55301,en,8.066393,342695435.0,87.0,Released,0,5.4,499.0,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",['Fox 2000 Pictures'],['United States of America'],1,13
5224,0,73873,en,5.379039,5634828.0,113.0,Released,0,6.2,136.0,['Drama'],['Chrysalis Films'],"['United Kingdom', 'Ireland']",1,13
5225,0,52274,es,5.020398,12884923.0,118.0,Released,0,6.7,214.0,"['Horror', 'Thriller']","['Universal Pictures International (UPI)', 'Antena 3 Films', 'Televisió de Catalunya (TV3)', 'Canal+ España', 'Instituto de Crédito Oficial (ICO)', 'Mesfilms', 'Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)', 'Media Programme of the European Community', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Catalan Film and Television']",['Spain'],1,14
5226,0,80038,en,7.907571,12186625.0,100.0,Released,0,5.7,175.0,"['Comedy', 'Drama', 'Romance']",['Locomotive'],['United States of America'],1,13
5227,0,79777,en,2.772269,303877.0,127.0,Released,0,5.8,45.0,"['Drama', 'Romance', 'War']",['FilmDistrict'],['United States of America'],1,13
5228,0,46641,en,5.959911,400654.0,99.0,Released,0,6.2,34.0,"['Comedy', 'Romance']","['Inimitable Pictures', 'Sweet180']",['United States of America'],1,13
5229,0,76487,en,5.747675,101758490.0,83.0,Released,0,4.6,263.0,"['Thriller', 'Horror']","['Room 101', 'Prototype']",['United States of America'],1,13
5230,0,77866,en,10.595067,63100000.0,109.0,Released,0,6.1,777.0,"['Thriller', 'Action', 'Drama', 'Crime']","['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Leverage Management', 'Closest to the Hole Productions', 'Farraday Films', 'Leverage Entertainment', 'Working Title Films', 'Blueeyes Productions']","['United States of America', 'United Kingdom', 'France']",1,13
5231,0,14163,hi,4.842323,19300000.0,153.0,Released,0,6.8,69.0,['Drama'],['Yash Raj Films'],['India'],1,19
5232,0,75301,en,6.94881,286201.0,80.0,Released,0,7.4,62.0,"['Documentary', 'Family']",[],['United States of America'],1,13
5233,0,62837,en,6.695229,95404397.0,113.0,Released,0,6.6,166.0,"['Drama', 'Family']","['Alcon Entertainment', 'Arc Productions']",['United States of America'],1,13
5234,0,71688,en,7.421245,114956699.0,105.0,Released,0,6.2,540.0,"['History', 'Drama']","['UK Film Council', 'Canal+', 'DJ Films', 'CinéCinéma', 'Pathé', 'Film4', 'Goldcrest Pictures', 'Yuk Films']","['France', 'United Kingdom']",1,13
5235,0,57829,pl,3.768353,342519.0,92.0,Released,0,6.4,24.0,"['Drama', 'History']","['Odeon Film', 'Telewizja Polska (TVP)', 'Bokomotiv Freddy Olsson Filmproduktion']","['Poland', 'Sweden']",1,33
5236,0,38541,en,7.406609,22000.0,112.0,Released,0,5.7,198.0,"['Horror', 'Science Fiction', 'Drama']","['Instinctive Film', 'Manitoba Film and Video Production Tax Credit', 'Preferred Content', 'Julijette', 'Ink Connection', 'BR Group', 'Manitoba Film & Music']","['Canada', 'Germany', 'United States of America']",1,13
5237,0,52520,en,12.345348,160112671.0,88.0,Released,0,6.1,1885.0,"['Fantasy', 'Action', 'Horror']","['Lakeshore Entertainment', 'Saturn Films', 'Screen Gems', 'Sketch Films', 'UW4 Productions']",['United States of America'],1,13
5238,0,75174,en,14.31675,77278331.0,117.0,Released,0,6.4,1476.0,"['Action', 'Drama', 'Thriller']","['Scott Free Productions', '1984 Private Defense Contractors', 'LD Entertainment', 'Open Road Films', 'Inferno Distribution', 'Chambara Pictures']","['Canada', 'United States of America']",1,13
5239,0,49527,en,10.528173,46221189.0,102.0,Released,0,6.2,936.0,"['Action', 'Thriller', 'Crime']","['Summit Entertainment', 'Di Bonaventura Picture']",['United States of America'],1,13
5240,0,70435,en,9.574817,33372606.0,93.0,Released,0,5.6,508.0,"['Action', 'Thriller']","['Irish Film Board', 'Relativity Media']","['Ireland', 'United States of America']",1,13
5241,0,58251,en,0.89682,20728.0,100.0,Released,0,6.4,5.0,"['Drama', 'Comedy']","['Sophie Dulac Productions', 'Red Bucket Films', 'NASA Entertainment']","['France', 'United States of America']",1,13
5242,0,50357,en,10.711742,25562924.0,86.0,Released,0,5.0,359.0,"['Horror', 'Thriller', 'Science Fiction']","['Bazelevs Production', 'Dimension Films', 'Bekmambetov Projects Ltd.']","['Canada', 'United States of America']",1,13
5243,0,74998,en,10.250997,12355798.0,105.0,Released,0,5.8,314.0,"['Action', 'Drama', 'Thriller']","['Endgame Entertainment', 'Maguire Entertainment', 'Ram Bergman Productions', 'Aura Film Partnership', 'Fierce Entertainment', 'Material Pictures']",['United States of America'],1,13
5244,0,72431,en,7.145835,50365377.0,125.0,Released,0,5.9,180.0,"['Drama', 'Action', 'Adventure', 'History', 'War']","['Lucasfilm', 'Twentieth Century Fox Film Corporation', 'Partnership Pictures']",['United States of America'],1,13
5245,0,73686,de,3.305712,5576725.0,145.0,Released,0,7.1,45.0,"['Drama', 'War']","['Studio Babelsberg', 'The Harold Greenberg Fund', 'MBB Medienboard Berlin-Brandenburg', 'Filmförderungsanstalt (FFA)', 'Schmidtz Katze Filmkollektiv', 'The Film Works', 'Deutsche Filmförderfonds (DFFF)', 'Polski Instytut Sztuki Filmowej', 'Ontario Media Development Corporation (OMDC)', 'Mitteldeutsche Medienförderung (MDM)', 'Cinegate', 'CinePostproduction', 'Rogers Telefund', 'Studio Filmowe Zebra', 'Mongrel Media', 'Hessen-Invest Film', 'Canadian Heritage', 'Filmissimo']","['Canada', 'Germany', 'Poland']",1,11
5246,0,76758,zh,6.587711,95311434.0,145.0,Released,0,7.1,193.0,"['Drama', 'History', 'War']","['Beijing New Picture Film Co. Ltd.', 'EDKO Film', 'New Picture Company']","['China', 'Hong Kong']",1,46
5247,0,77338,fr,16.086919,426480871.0,112.0,Released,0,8.2,5410.0,"['Drama', 'Comedy']","['Gaumont', 'TF1 Films Production', 'Canal+', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']",['France'],1,17
5248,0,54054,en,6.322435,36893721.0,91.0,Released,0,5.3,392.0,"['Action', 'Comedy', 'Crime']","['Lakeshore Entertainment', 'Sidney Kimmel Entertainment']",['United States of America'],1,13
5249,0,80591,en,4.974482,868439.0,119.0,Released,0,5.8,62.0,"['Drama', 'Romance']","['IM Global', 'Semtex Films']",['United Kingdom'],1,13
5250,0,58428,en,8.560726,78396.0,102.0,Released,0,5.4,223.0,"['Horror', 'Thriller']","['Glass Eye Pix', 'Dark Sky Films']",['United States of America'],1,13
5251,0,78698,en,6.159379,24719215.0,107.0,Released,0,6.6,153.0,"['Adventure', 'Drama', 'Romance']","['Universal Pictures', 'Anonymous Content', 'Working Title Films']","['United Kingdom', 'United States of America']",1,13
5252,0,57809,ru,2.025505,22772019.0,89.0,Released,0,6.1,16.0,['Comedy'],['Bazelevs Production'],['Russia'],1,36
5253,0,48492,zh,7.17548,51723285.0,119.0,Released,0,6.5,101.0,"['Action', 'Adventure', 'Drama', 'Mystery']",['Huayi Brothers'],"['Hong Kong', 'China']",1,46
5254,0,76726,en,12.47441,145000000.0,84.0,Released,0,6.6,1965.0,"['Science Fiction', 'Drama', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Davis Entertainment', 'Adam Schroeder Productions']",['United States of America'],1,13
5255,0,65086,en,8.896679,127730736.0,95.0,Released,0,6.1,1237.0,"['Drama', 'Horror', 'Thriller']","['Hammer Film Productions', 'UK Film Council', 'Alliance Films', 'Film i Väst', 'Talisman Productions', 'Cross Creek Pictures', 'Exclusive Media Group', 'Filmgate Films']","['Canada', 'Sweden', 'United Kingdom']",1,13
5256,0,64678,en,5.24456,1406224.0,83.0,Released,0,6.4,430.0,"['Drama', 'Romance']","['Goldcrest Films International', 'Atlantic Pictures', 'Gigi Productions']",['United States of America'],1,13
5257,0,66120,fr,8.888718,807535.0,101.0,Released,0,5.8,32.0,['Thriller'],['Diaphana Films'],"['France', 'Spain']",1,17
5258,0,59961,en,8.338675,208076205.0,115.0,Released,0,6.3,1361.0,"['Action', 'Thriller']","['Universal Pictures', 'Dentsu', 'Relativity Media', 'Bluegrass Films']",['United States of America'],1,13
5259,0,72570,en,9.524298,196114570.0,104.0,Released,0,7.0,1328.0,"['Drama', 'Romance']","['Spyglass Entertainment', 'Screen Gems']",['United States of America'],1,13
5260,0,80379,en,4.297654,1000000.0,62.0,Released,0,8.1,80.0,['Comedy'],[],['United States of America'],1,13
5261,0,78480,fr,8.811218,6581915.0,94.0,Released,0,6.6,82.0,"['Drama', 'Comedy']",['Micro scope'],['Canada'],1,17
5262,0,84200,en,10.378756,1243961.0,85.0,Released,0,5.8,111.0,['Comedy'],['AdScott Pictures'],['United States of America'],1,13
5263,0,72545,en,9.46307,355692760.0,94.0,Released,0,5.8,1050.0,"['Adventure', 'Action', 'Science Fiction']","['New Line Cinema', 'Contrafilm', 'Walden Media']",['United States of America'],1,13
5264,0,51999,en,11.047948,908000.0,92.0,Released,0,6.9,298.0,"['Drama', 'Science Fiction', 'Romance']","['Zentropa Entertainments', 'BBC Films', 'Scottish Screen', 'Danish Filminstitute', 'Film i Väst']","['Germany', 'United Kingdom', 'Sweden', 'Denmark']",1,13
5265,0,88491,ru,0.74156,393816.0,207.0,Released,0,6.8,13.0,['Comedy'],['Passenger Film Studio'],['Russia'],1,36
5266,0,53174,de,5.24461,43000000.0,123.0,Released,0,6.4,103.0,['Comedy'],"['barefoot films', 'Béla Jarzyk Production']",['Germany'],1,11
5267,0,30596,cn,10.861339,5837674.0,139.0,Released,0,6.5,58.0,"['Drama', 'Action', 'History']",['China Film Group Corporation'],['China'],1,8
5268,0,16564,nl,3.92107,530048.0,103.0,Released,0,6.8,66.0,"['Drama', 'History', 'War']","['Max TV', 'Prime Time', 'Isabella Films B.V.', 'Fu Works', 'Isabella Films']","['Netherlands', 'Belgium']",1,31
5269,0,70954,en,10.265386,176669.0,102.0,Released,0,6.7,237.0,"['Drama', 'Thriller', 'Adventure']","['Porchlight Films', 'Screen Australia', 'Screen Tasmania', 'Screen NSW', 'Fulcrum Media Finance', 'Madman Entertainment']",['Australia'],1,13
